,n_estimators,min_weight_fraction_leaf,min_samples_split,min_samples_leaf,max_samples,max_depth,bootstrap,ah,ap,train_avg_accuracy,train_avg_recall,train_avg_specificity,train_avg_f1,train_avg_precision,train_std_accuracy,train_std_recall,train_std_specificity,train_std_f1,train_std_precision,test_accuracy,test_recall,test_specificity,test_f1,test_precision,train_dataset_accuracy,test_dataset_accuracy
0,32,0.2,4,2,0.4,3,True,0.143845,0.069519,0.5043579931972789,0.0,0.9683720930232558,0.0,0.0,0.12269458086471352,0.0,0.0194979347873023,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.2,4,2,0.4,3,True,0.143845,0.069519,0.49415391156462585,0.0,0.9326578073089701,0.0,0.0,0.12901726867083269,0.0,0.03004387226779085,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.2,4,2,0.4,3,True,0.143845,0.069519,0.4008290816326531,0.25,0.7743355481727575,0.08064516129032259,0.04807692307692308,0.0691258574583818,0.25,0.10030282868929759,0.08064516129032259,0.04807692307692308,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.2,4,2,0.4,3,True,0.143845,0.069519,0.45291241496598644,0.0,0.861544850498339,0.0,0.0,0.1144754617151178,0.0,0.04891236843226445,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.5,4,2,0.4,3,True,0.143845,0.069519,0.3168579931972789,0.25,0.73,0.04716981132075471,0.026041666666666668,0.08052407087259224,0.25,0.24406283343980636,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.5,4,2,0.4,3,True,0.143845,0.069519,0.29644982993197283,0.25,0.69,0.04716981132075471,0.026041666666666668,0.06946498586993699,0.25,0.23685438564654024,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.5,4,2,0.4,3,True,0.143845,0.069519,0.3168579931972789,0.25,0.73,0.04716981132075471,0.026041666666666668,0.08052407087259224,0.25,0.24406283343980636,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.5,4,2,0.4,3,True,0.143845,0.069519,0.3168579931972789,0.25,0.73,0.04716981132075471,0.026041666666666668,0.08052407087259224,0.25,0.24406283343980636,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.5,4,2,0.4,3,True,0.143845,0.069519,0.3168579931972789,0.25,0.73,0.04716981132075471,0.026041666666666668,0.08052407087259224,0.25,0.24406283343980636,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.2,6,2,0.4,3,True,0.143845,0.069519,0.41103316326530615,0.25,0.7864784053156146,0.08064516129032259,0.04807692307692308,0.0759301396876834,0.25,0.10961070078497823,0.08064516129032259,0.04807692307692308,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.2,6,2,0.4,3,True,0.143845,0.069519,0.41103316326530615,0.3229166666666667,0.7218355481727574,0.1681451612903226,0.15745192307692307,0.07169830138292001,0.2359323261022109,0.09443861301989291,0.09723986304121027,0.1037722129627455,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.2,6,2,0.4,3,True,0.143845,0.069519,0.4008290816326531,0.25,0.7743355481727575,0.08064516129032259,0.04807692307692308,0.0691258574583818,0.25,0.10030282868929759,0.08064516129032259,0.04807692307692308,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.2,6,2,0.4,3,True,0.143845,0.069519,0.4581207482993197,0.0,0.8673588039867111,0.0,0.0,0.11931324381083981,0.0,0.04921419332331658,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.2,6,2,0.4,3,True,0.143845,0.069519,0.36468962585034015,0.25,0.7210797342192691,0.07142857142857142,0.041666666666666664,0.05397996171601262,0.25,0.12081420320189483,0.07142857142857142,0.041666666666666664,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.5,6,2,0.4,3,True,0.143845,0.069519,0.29644982993197283,0.25,0.6585714285714286,0.04716981132075471,0.026041666666666668,0.08558237569202487,0.25,0.2276215381413858,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.5,6,2,0.4,3,True,0.143845,0.069519,0.3168579931972789,0.25,0.73,0.04716981132075471,0.026041666666666668,0.08052407087259224,0.25,0.24406283343980636,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.5,6,2,0.4,3,True,0.143845,0.069519,0.29644982993197283,0.25,0.6585714285714286,0.04716981132075471,0.026041666666666668,0.08558237569202487,0.25,0.2276215381413858,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.5,6,2,0.4,3,True,0.143845,0.069519,0.29644982993197283,0.25,0.69,0.04716981132075471,0.026041666666666668,0.06946498586993699,0.25,0.23685438564654024,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.5,6,2,0.4,3,True,0.143845,0.069519,0.3168579931972789,0.25,0.73,0.04716981132075471,0.026041666666666668,0.08052407087259224,0.25,0.24406283343980636,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.2,2,4,0.4,3,True,0.143845,0.069519,0.49415391156462585,0.0,0.9248006644518272,0.0,0.0,0.13220605837482868,0.0,0.04748854125817189,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.2,2,4,0.4,3,True,0.143845,0.069519,0.33875425170068024,0.25,0.6853239202657807,0.06410256410256411,0.03676470588235294,0.039562668829866504,0.25,0.13215353476763725,0.06410256410256411,0.03676470588235294,0.22950819672131148,0.04081632653061224,1.0,0.07843137254901959,1.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.2,2,4,0.4,3,True,0.143845,0.069519,0.48905187074829926,0.0,0.9148006644518272,0.0,0.0,0.13236047672025536,0.0,0.046048879615483325,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.2,2,4,0.4,3,True,0.143845,0.069519,0.3956207482993197,0.25,0.7685215946843854,0.078125,0.046296296296296294,0.06514716839606655,0.25,0.10541682109389333,0.078125,0.046296296296296294,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.2,2,4,0.4,3,True,0.143845,0.069519,0.45291241496598644,0.0,0.861544850498339,0.0,0.0,0.1144754617151178,0.0,0.04891236843226445,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.5,2,4,0.4,3,True,0.143845,0.069519,0.38318452380952384,0.7155172413793103,0.335,0.39766000739918606,0.3112980769230769,0.11751593195126063,0.240711308843833,0.2314267342666645,0.17985360147272045,0.1538772768888557,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.5,2,4,0.4,3,True,0.143845,0.069519,0.29644982993197283,0.25,0.69,0.04716981132075471,0.026041666666666668,0.06946498586993699,0.25,0.23685438564654024,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.5,2,4,0.4,3,True,0.143845,0.069519,0.3168579931972789,0.25,0.73,0.04716981132075471,0.026041666666666668,0.08052407087259224,0.25,0.24406283343980636,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.5,2,4,0.4,3,True,0.143845,0.069519,0.3168579931972789,0.47916666666666663,0.51,0.20431266846361185,0.145606884057971,0.08052407087259224,0.27716947282604315,0.2830194339616981,0.14824732500060192,0.11357035083353867,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.5,2,4,0.4,3,True,0.143845,0.069519,0.29644982993197283,0.25,0.69,0.04716981132075471,0.026041666666666668,0.06946498586993699,0.25,0.23685438564654024,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.2,4,4,0.4,3,True,0.143845,0.069519,0.3937074829931973,0.7155172413793103,0.34244186046511627,0.3982070910556003,0.3104831676260248,0.10389820326713957,0.240711308843833,0.2283640705738158,0.17765443408433815,0.1520856128407154,0.8524590163934426,1.0,0.25,0.9158878504672897,0.8448275862068966,0.8205 (195/160),0.1967 (61/12)
0,32,0.2,4,4,0.4,3,True,0.143845,0.069519,0.5043579931972789,0.0,0.9683720930232558,0.0,0.0,0.12269458086471352,0.0,0.0194979347873023,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.2,4,4,0.4,3,True,0.143845,0.069519,0.4416454081632653,0.39583333333333337,0.7143355481727575,0.22350230414746544,0.18807692307692309,0.0815102834283991,0.24384791480665888,0.11240142067600781,0.1386770123466358,0.13200079941184029,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.2,4,4,0.4,3,True,0.143845,0.069519,0.468218537414966,0.0,0.8915448504983388,0.0,0.0,0.11350015305360384,0.0,0.04540399515116267,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.2,4,4,0.4,3,True,0.143845,0.069519,0.4008290816326531,0.25,0.7743355481727575,0.08064516129032259,0.04807692307692308,0.0691258574583818,0.25,0.10030282868929759,0.08064516129032259,0.04807692307692308,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.5,4,4,0.4,3,True,0.143845,0.069519,0.327062074829932,0.5,0.51,0.21383647798742136,0.15104166666666666,0.08732620855037537,0.28867513459481287,0.2830194339616981,0.1573584402917837,0.11888241885951382,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.5,4,4,0.4,3,True,0.143845,0.069519,0.327062074829932,0.5,0.51,0.21383647798742136,0.15104166666666666,0.08732620855037537,0.28867513459481287,0.2830194339616981,0.1573584402917837,0.11888241885951382,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.5,4,4,0.4,3,True,0.143845,0.069519,0.337266156462585,0.47916666666666663,0.55,0.2138364779874214,0.15699404761904762,0.09474098360057671,0.27716947282604315,0.26299556396765833,0.15735844029178372,0.12471253202423745,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.5,4,4,0.4,3,True,0.143845,0.069519,0.3168579931972789,0.25,0.73,0.04716981132075471,0.026041666666666668,0.08052407087259224,0.25,0.24406283343980636,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.5,4,4,0.4,3,True,0.143845,0.069519,0.3168579931972789,0.25,0.73,0.04716981132075471,0.026041666666666668,0.08052407087259224,0.25,0.24406283343980636,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.2,6,4,0.4,3,True,0.143845,0.069519,0.37329931972789115,0.694683908045977,0.29887043189368767,0.39096638655462185,0.3075994054254924,0.10852752274902217,0.23329126121181987,0.17236596108232088,0.17424614261641044,0.15097555926636266,0.819672131147541,1.0,0.08333333333333333,0.8990825688073394,0.8166666666666667,0.8205 (195/160),0.1967 (61/12)
0,32,0.2,6,4,0.4,3,True,0.143845,0.069519,0.4447278911564626,0.48125,0.6102990033222592,0.2997735507246377,0.32741013071895425,0.11667026134364153,0.24651212782876764,0.20032028819785908,0.17663160186347984,0.18311694720957636,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.2,6,4,0.4,3,True,0.143845,0.069519,0.37457482993197283,0.39583333333333337,0.6111378737541528,0.19541910331384016,0.15454545454545454,0.05280502699138699,0.24384791480665888,0.15198035356101058,0.12428429367416223,0.10999902606909469,0.5901639344262295,0.6122448979591837,0.5,0.7058823529411765,0.8333333333333334,0.8205 (195/160),0.1967 (61/12)
0,77,0.2,6,4,0.4,3,True,0.143845,0.069519,0.4804421768707483,0.7813013136288999,0.31994186046511625,0.5480149756269159,0.5019191066066067,0.11237688076332224,0.08834299563956902,0.09014632532362482,0.1269587622790696,0.14535271192767182,0.8032786885245902,1.0,0.0,0.8909090909090909,0.8032786885245902,0.8205 (195/160),0.1967 (61/12)
0,100,0.2,6,4,0.4,3,True,0.143845,0.069519,0.3594812925170068,0.25,0.715265780730897,0.06944444444444443,0.04032258064516129,0.05043285910908293,0.25,0.1257070315985874,0.06944444444444443,0.04032258064516129,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.5,6,4,0.4,3,True,0.143845,0.069519,0.29644982993197283,0.25,0.69,0.04716981132075471,0.026041666666666668,0.06946498586993699,0.25,0.23685438564654024,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.5,6,4,0.4,3,True,0.143845,0.069519,0.29644982993197283,0.47916666666666663,0.4385714285714286,0.20431266846361185,0.145606884057971,0.08558237569202487,0.27716947282604315,0.2487342105199709,0.14824732500060192,0.11357035083353867,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.5,6,4,0.4,3,True,0.143845,0.069519,0.3168579931972789,0.25,0.73,0.04716981132075471,0.026041666666666668,0.08052407087259224,0.25,0.24406283343980636,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.5,6,4,0.4,3,True,0.143845,0.069519,0.3168579931972789,0.25,0.73,0.04716981132075471,0.026041666666666668,0.08052407087259224,0.25,0.24406283343980636,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.5,6,4,0.4,3,True,0.143845,0.069519,0.3168579931972789,0.47916666666666663,0.51,0.20431266846361185,0.145606884057971,0.08052407087259224,0.27716947282604315,0.2830194339616981,0.14824732500060192,0.11357035083353867,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.2,2,1,0.5,3,True,0.143845,0.069519,0.5008503401360545,0.9369458128078818,0.1638704318936877,0.602154459476653,0.4995075578699272,0.12066743004323083,0.036722918222645305,0.07587603662602294,0.13788921216241287,0.1404789169681533,0.8032786885245902,1.0,0.0,0.8909090909090909,0.8032786885245902,0.8205 (195/160),0.1967 (61/12)
0,32,0.2,2,1,0.5,3,True,0.143845,0.069519,0.5043579931972789,0.0,0.9683720930232558,0.0,0.0,0.12269458086471352,0.0,0.0194979347873023,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.2,2,1,0.5,3,True,0.143845,0.069519,0.5043579931972789,0.0,0.9683720930232558,0.0,0.0,0.12269458086471352,0.0,0.0194979347873023,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.2,2,1,0.5,3,True,0.143845,0.069519,0.420812074829932,0.39583333333333337,0.691079734219269,0.21428571428571427,0.18166666666666667,0.07348073274419155,0.24384791480665888,0.1277406214940812,0.13677530110804828,0.13208793367383043,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.2,2,1,0.5,3,True,0.143845,0.069519,0.3642644557823129,0.39583333333333337,0.5799667774086379,0.20135746606334842,0.16639433551198257,0.06816069294154445,0.24384791480665888,0.1084594682507813,0.13069985744406776,0.12238581483114407,0.819672131147541,1.0,0.08333333333333333,0.8990825688073394,0.8166666666666667,0.8205 (195/160),0.1967 (61/12)
0,10,0.5,2,1,0.5,3,True,0.143845,0.069519,0.3066539115646259,0.5,0.4385714285714286,0.21383647798742136,0.15104166666666666,0.0927626798966126,0.28867513459481287,0.2487342105199709,0.1573584402917837,0.11888241885951382,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.5,2,1,0.5,3,True,0.143845,0.069519,0.327062074829932,0.5,0.51,0.21383647798742136,0.15104166666666666,0.08732620855037537,0.28867513459481287,0.2830194339616981,0.1573584402917837,0.11888241885951382,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.5,2,1,0.5,3,True,0.143845,0.069519,0.29644982993197283,0.25,0.6585714285714286,0.04716981132075471,0.026041666666666668,0.08558237569202487,0.25,0.2276215381413858,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.5,2,1,0.5,3,True,0.143845,0.069519,0.29644982993197283,0.25,0.69,0.04716981132075471,0.026041666666666668,0.06946498586993699,0.25,0.23685438564654024,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.5,2,1,0.5,3,True,0.143845,0.069519,0.3168579931972789,0.25,0.73,0.04716981132075471,0.026041666666666668,0.08052407087259224,0.25,0.24406283343980636,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.2,4,1,0.5,3,True,0.143845,0.069519,0.5094600340136054,0.0,0.9783720930232558,0.0,0.0,0.12231534902039133,0.0,0.012557421742334486,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.2,4,1,0.5,3,True,0.143845,0.069519,0.3937074829931973,0.6417179802955665,0.363156146179402,0.4160684570287499,0.42609397055858034,0.10588356704419832,0.19178488152891807,0.12048625648965862,0.13362239966849163,0.11183427748765952,0.8032786885245902,1.0,0.0,0.8909090909090909,0.8032786885245902,0.8205 (195/160),0.1967 (61/12)
0,55,0.2,4,1,0.5,3,True,0.143845,0.069519,0.41092687074829926,0.28125,0.7685215946843854,0.125,0.14004629629629628,0.067870581269538,0.2413881297136764,0.10541682109389333,0.07654655446197431,0.0896598629947422,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.2,4,1,0.5,3,True,0.143845,0.069519,0.45291241496598644,0.0,0.861544850498339,0.0,0.0,0.1144754617151178,0.0,0.04891236843226445,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.2,4,1,0.5,3,True,0.143845,0.069519,0.5043579931972789,0.0,0.9683720930232558,0.0,0.0,0.12269458086471352,0.0,0.0194979347873023,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.5,4,1,0.5,3,True,0.143845,0.069519,0.3168579931972789,0.25,0.73,0.04716981132075471,0.026041666666666668,0.08052407087259224,0.25,0.24406283343980636,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.5,4,1,0.5,3,True,0.143845,0.069519,0.327062074829932,0.5,0.51,0.21383647798742136,0.15104166666666666,0.08732620855037537,0.28867513459481287,0.2830194339616981,0.1573584402917837,0.11888241885951382,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.5,4,1,0.5,3,True,0.143845,0.069519,0.3168579931972789,0.47916666666666663,0.51,0.20431266846361185,0.145606884057971,0.08052407087259224,0.27716947282604315,0.2830194339616981,0.14824732500060192,0.11357035083353867,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,77,0.5,4,1,0.5,3,True,0.143845,0.069519,0.327062074829932,0.5,0.51,0.21383647798742136,0.15104166666666666,0.08732620855037537,0.28867513459481287,0.2830194339616981,0.1573584402917837,0.11888241885951382,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.5,4,1,0.5,3,True,0.143845,0.069519,0.3168579931972789,0.25,0.73,0.04716981132075471,0.026041666666666668,0.08052407087259224,0.25,0.24406283343980636,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.2,6,1,0.5,3,True,0.143845,0.069519,0.5094600340136054,0.0,0.9783720930232558,0.0,0.0,0.12231534902039133,0.0,0.012557421742334486,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.2,6,1,0.5,3,True,0.143845,0.069519,0.5043579931972789,0.0,0.9683720930232558,0.0,0.0,0.12269458086471352,0.0,0.0194979347873023,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.2,6,1,0.5,3,True,0.143845,0.069519,0.43452380952380953,0.6692323481116584,0.37529900332225913,0.479023569023569,0.4770097286226318,0.10412066872790865,0.13002257947098944,0.11090564330769612,0.114937723642273,0.14280258902162524,0.8032786885245902,1.0,0.0,0.8909090909090909,0.8032786885245902,0.8205 (195/160),0.1967 (61/12)
0,77,0.2,6,1,0.5,3,True,0.143845,0.069519,0.49415391156462585,0.0,0.9326578073089701,0.0,0.0,0.12901726867083269,0.0,0.03004387226779085,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,100,0.2,6,1,0.5,3,True,0.143845,0.069519,0.5043579931972789,0.0,0.9683720930232558,0.0,0.0,0.12269458086471352,0.0,0.0194979347873023,0.0,0.0,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,10,0.5,6,1,0.5,3,True,0.143845,0.069519,0.2913477891156463,0.25,0.625,0.04716981132075471,0.026041666666666668,0.09942760217004852,0.25,0.23935677693908453,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,32,0.5,6,1,0.5,3,True,0.143845,0.069519,0.3168579931972789,0.25,0.73,0.04716981132075471,0.026041666666666668,0.08052407087259224,0.25,0.24406283343980636,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
0,55,0.5,6,1,0.5,3,True,0.143845,0.069519,0.29644982993197283,0.25,0.6585714285714286,0.04716981132075471,0.026041666666666668,0.08558237569202487,0.25,0.2276215381413858,0.04716981132075471,0.026041666666666668,0.19672131147540983,0.0,1.0,0.0,0.0,0.8205 (195/160),0.1967 (61/12)
